date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2022-03-27,Asia,395.3461447154602,1.1880856187346063
2022-03-27,Europe,9449.99026342035,22.146909413904712
2022-03-27,Africa,NA,NA
2022-03-27,Oceania,NA,NA
2022-03-27,North America,380738.1245362064,7604.537226269536
2022-03-27,South America,13804.879319213216,592.2059041789228
2022-03-28,Asia,405.97102216132896,1.153038325801285
2022-03-28,Europe,9388.596181070303,21.84817625954683
2022-03-28,Africa,NA,NA
2022-03-28,Oceania,NA,NA
2022-03-28,North America,383808.3876690289,7487.79208092183
2022-03-28,South America,11750.62726496116,579.9352342354028
2022-03-29,Asia,388.19359102573907,1.1489876336532125
2022-03-29,Europe,9291.193263883426,21.385051487702064
2022-03-29,Africa,NA,NA
2022-03-29,Oceania,NA,NA
2022-03-29,North America,385888.3299137294,7409.96198402336
2022-03-29,South America,12672.847411464612,112.23071931335001
2022-03-30,Asia,376.9154954417311,1.1009076790260932
2022-03-30,Europe,9187.423264909581,21.09692424414979
2022-03-30,Africa,NA,NA
2022-03-30,Oceania,NA,NA
2022-03-30,North America,374511.71678432875,7230.147622223444
2022-03-30,South America,12482.401605504472,126.29607907854114
2022-03-31,Asia,367.6877545528475,1.0658603860927718
2022-03-31,Europe,9050.61938907988,21.052732949126433
2022-03-31,Africa,NA,NA
2022-03-31,Oceania,NA,NA
2022-03-31,North America,379789.40249297855,6984.580247526546
2022-03-31,South America,11916.156098280888,121.12069447651236
2022-04-01,Asia,354.27952325010324,1.0539724852234291
2022-04-01,Europe,8913.928642965438,20.76637335737509
2022-04-01,Africa,NA,NA
2022-04-01,Oceania,NA,NA
2022-04-01,North America,390081.76185869006,6961.76797774596
2022-04-01,South America,11105.039772830667,116.61310143603568
2022-04-02,Asia,337.66358405871057,0.6790192859518641
2022-04-02,Europe,8773.509919202828,20.700970240740528
2022-04-02,Africa,NA,NA
2022-04-02,Oceania,NA,NA
2022-04-02,North America,393129.2127217319,6689.362638601312
2022-04-02,South America,10665.716399274577,112.06377142296198
2022-04-03,Asia,332.4628475746855,0.6404496520202189
2022-04-03,Europe,7997.910267899721,19.98330360956124
2022-04-03,Africa,NA,NA
2022-04-03,Oceania,NA,NA
2022-04-03,North America,391657.15037177294,6459.898042573062
2022-04-03,South America,10193.671239202436,114.06714610761829
2022-04-04,Asia,304.89418904900504,0.6169380258564077
2022-04-04,Europe,7869.175722541284,19.716388187620172
2022-04-04,Africa,NA,NA
2022-04-04,Oceania,NA,NA
2022-04-04,North America,393173.49536307075,6410.247808344729
2022-04-04,South America,10693.84711880496,115.06883344994642
2022-04-05,Asia,286.4790380756686,0.5960681554413394
2022-04-05,Europe,7746.6721497811395,19.86133563529678
2022-04-05,Africa,NA,NA
2022-04-05,Oceania,NA,NA
2022-04-05,North America,397239.4469769046,6416.957299456665
2022-04-05,South America,9181.04881005387,102.58947864344155
2022-04-06,Asia,274.2274554982489,0.5786325674996367
2022-04-06,Europe,7575.7738060150205,19.70401462501363
2022-04-06,Africa,NA,NA
2022-04-06,Oceania,NA,NA
2022-04-06,North America,391559.19180153863,5909.719771394219
2022-04-06,South America,9207.343102789982,88.69106676863844
2022-04-07,Asia,266.1975747243702,0.5716759440279473
2022-04-07,Europe,7432.190985528737,19.228516290562332
2022-04-07,Africa,NA,NA
2022-04-07,Oceania,NA,NA
2022-04-07,North America,409435.9599201839,5634.630635804797
2022-04-07,South America,8955.87784289302,85.81121565944501
2022-04-08,Asia,255.6357471823715,0.5509821906627952
2022-04-08,Europe,7318.126182466252,19.10654831629787
2022-04-08,Africa,NA,NA
2022-04-08,Oceania,NA,NA
2022-04-08,North America,400268.111264833,5292.446589096004
2022-04-08,South America,8603.57605720169,82.30530996129647
2022-04-09,Asia,245.23356974612173,0.5511583077127113
2022-04-09,Europe,7226.906511279042,18.84670350156054
2022-04-09,Africa,NA,NA
2022-04-09,Oceania,NA,NA
2022-04-09,North America,391568.58508909534,5075.0590770692415
2022-04-09,South America,8283.49521435525,81.30362261896832
2022-04-10,Asia,233.8811527670492,0.5420002211170696
2022-04-10,Europe,6305.332406602988,18.201510594219556
2022-04-10,Africa,NA,NA
2022-04-10,Oceania,NA,NA
2022-04-10,North America,414105.76573409216,5456.1581722272695
2022-04-10,South America,8315.632683254944,72.83101718177603
2022-04-11,Asia,228.04974112727427,0.5306406713974754
2022-04-11,Europe,6273.908860537781,18.1520163437934
2022-04-11,Africa,NA,NA
2022-04-11,Oceania,NA,NA
2022-04-11,North America,420946.7628718232,5478.970442007856
2022-04-11,South America,8459.41655385163,72.58059534619399
2022-04-12,Asia,216.3693942012578,0.500348538811891
2022-04-12,Europe,6207.310811285783,17.85505084123645
2022-04-12,Africa,NA,NA
2022-04-12,Oceania,NA,NA
2022-04-12,North America,431355.86738288245,5425.294513112359
2022-04-12,South America,8399.690946065313,71.2450122230898
2022-04-13,Asia,205.378985818288,0.48960539876700354
2022-04-13,Europe,6124.657180725901,17.63586201792061
2022-04-13,Africa,NA,NA
2022-04-13,Oceania,NA,NA
2022-04-13,North America,449507.7246371172,5441.397291781008
2022-04-13,South America,8176.2729317535395,66.86263010040413
2022-04-14,Asia,186.21665826068207,0.4536775205841011
2022-04-14,Europe,6040.476299010011,17.52803525806362
2022-04-14,Africa,NA,NA
2022-04-14,Oceania,NA,NA
2022-04-14,North America,434840.7770664226,5721.854020259979
2022-04-14,South America,7881.902064026854,64.6505705527628
2022-04-15,Asia,183.20981186746297,0.4380031031415603
2022-04-15,Europe,5958.363569901214,17.314149390150583
2022-04-15,Africa,NA,NA
2022-04-15,Oceania,NA,NA
2022-04-15,North America,440004.40142616944,5221.325983309471
2022-04-15,South America,7760.864843495535,61.60377155318134
2022-04-16,Asia,174.0785831219334,0.4114094286042159
2022-04-16,Europe,5880.60987013352,17.011880932190834
2022-04-16,Africa,NA,NA
2022-04-16,Oceania,NA,NA
2022-04-16,North America,476783.147905364,5453.4743757824945
2022-04-16,South America,7568.290451932948,56.470123923749554
2022-04-17,Asia,167.06119926802288,0.38807391949032094
2022-04-17,Europe,5110.104591320706,16.19522580015923
2022-04-17,Africa,NA,NA
2022-04-17,Oceania,NA,NA
2022-04-17,North America,471741.63628385443,4923.424577939461
2022-04-17,South America,6804.837749188508,56.59533484154058
2022-04-18,Asia,156.8381328715379,0.39520666001192656
2022-04-18,Europe,5062.860561637138,15.84346309177332
2022-04-18,Africa,NA,NA
2022-04-18,Oceania,NA,NA
2022-04-18,North America,471858.3814292021,4832.175498817117
2022-04-18,South America,6385.631596424177,50.8356326231537
2022-04-19,Asia,146.4031096054788,0.38754556834057236
2022-04-19,Europe,4989.812350963532,15.558871151822911
2022-04-19,Africa,NA,NA
2022-04-19,Oceania,NA,NA
2022-04-19,North America,468624.40671324846,4766.422485920133
2022-04-19,South America,6075.9849967269865,48.58183610291536
2022-04-20,Asia,138.6646144906864,0.3587504306792756
2022-04-20,Europe,4827.743427943077,15.293723381682781
2022-04-20,Africa,NA,NA
2022-04-20,Oceania,NA,NA
2022-04-20,North America,484280.3332738425,4918.056985049911
2022-04-20,South America,5971.392143398888,48.039255459154276
2022-04-21,Asia,138.70027819329445,0.36042354265347937
2022-04-21,Europe,4864.574220867343,15.05862569215853
2022-04-21,Africa,NA,NA
2022-04-21,Oceania,NA,NA
2022-04-21,North America,517354.0987610254,4489.991452108324
2022-04-21,South America,5560.658596071749,46.912357199035114
2022-04-22,Asia,124.3564250628705,0.34756699800959767
2022-04-22,Europe,4864.611341555163,14.839436868842688
2022-04-22,Africa,NA,NA
2022-04-22,Oceania,NA,NA
2022-04-22,North America,530950.2115502547,4451.076403659088
2022-04-22,South America,5911.750009557767,50.459999869780646
2022-04-23,Asia,120.04094093024918,0.33972978928832726
2022-04-23,Europe,4862.094205390632,14.749286626995044
2022-04-23,Africa,NA,NA
2022-04-23,Oceania,NA,NA
2022-04-23,North America,516544.93413292576,4377.27200142778
2022-04-23,South America,5658.197901030953,47.95578151396027
2022-04-24,Asia,118.11686215991482,0.3431640717616929
2022-04-24,Europe,4256.544424989197,13.983893397190531
2022-04-24,Africa,NA,NA
2022-04-24,Oceania,NA,NA
2022-04-24,North America,555791.4314430908,4192.090046738315
2022-04-24,South America,5976.901423781694,51.21126537652676
2022-04-25,Asia,111.04497007905523,0.3242314888957027
2022-04-25,Europe,4246.410477214441,13.824804735106452
2022-04-25,Africa,NA,NA
2022-04-25,Oceania,NA,NA
2022-04-25,North America,568797.1090144697,4320.912276087508
2022-04-25,South America,5616.460928433947,50.37652592458663
2022-04-26,Asia,110.43859907619378,0.44460749251341747
2022-04-26,Europe,4243.159765552523,13.625060081600887
2022-04-26,Africa,NA,NA
2022-04-26,Oceania,NA,NA
2022-04-26,North America,576749.1978803376,4337.015054756157
2022-04-26,South America,5695.552491505274,50.54347381497466
2022-04-27,Asia,106.3338389937972,0.446104487437705
2022-04-27,Europe,4227.991545448706,13.34046814165048
2022-04-27,Africa,NA,NA
2022-04-27,Oceania,NA,NA
2022-04-27,North America,582889.7241459824,4031.0622600518245
2022-04-27,South America,5632.112293157824,50.919106568347715
2022-04-28,Asia,100.84955405940708,0.4344807621432366
2022-04-28,Europe,4159.141507802319,13.15132939895052
2022-04-28,Africa,NA,NA
2022-04-28,Oceania,NA,NA
2022-04-28,North America,605369.2031674166,4043.139344053311
2022-04-28,South America,5922.351200597406,53.4233249241681
2022-04-29,Asia,96.1647524731115,0.4278763727713795
2022-04-29,Europe,4113.205540451442,12.900322843217863
2022-04-29,Africa,NA,NA
2022-04-29,Oceania,NA,NA
2022-04-29,North America,638084.681829222,4245.765975633813
2022-04-29,South America,5239.158696157009,50.71042170536269
2022-04-30,Asia,91.4500109883302,0.41871828617573775
2022-04-30,Europe,4058.32879029144,12.635175073077729
2022-04-30,Africa,NA,NA
2022-04-30,Oceania,NA,NA
2022-04-30,North America,654289.4447627725,3743.896040460915
2022-04-30,South America,5274.84380772745,51.04431748613874
2022-05-01,Asia,88.74458892604268,0.41211389680388066
2022-05-01,Europe,3497.6685273747285,12.011193987347953
2022-05-01,Africa,NA,NA
2022-05-01,Oceania,NA,NA
2022-05-01,North America,666914.0232389935,3929.0779951503796
2022-05-01,South America,5504.355420038388,55.67712144440644
2022-05-02,Asia,85.33196884981668,0.3978484157606694
2022-05-02,Europe,3449.4841069330632,12.011193987347953
2022-05-02,Africa,NA,NA
2022-05-02,Oceania,NA,NA
2022-05-02,North America,666778.4915185324,3963.9673489324528
2022-05-02,South America,5862.291697030315,57.80570704685376
2022-05-03,Asia,78.06247343895114,0.2608293509258749
2022-05-03,Europe,3413.0916916554297,11.799075771235849
2022-05-03,Africa,NA,NA
2022-05-03,Oceania,NA,NA
2022-05-03,North America,673701.3444478291,4078.0286978353843
2022-05-03,South America,5943.386634786298,57.597022183868724
2022-05-04,Asia,74.7504161982273,0.24330570445921418
2022-05-04,Europe,3440.4319620604792,11.632916501948033
2022-05-04,Africa,NA,NA
2022-05-04,Oceania,NA,NA
2022-05-04,North America,688812.4603301338,4039.1136493861486
2022-05-04,South America,5927.401374281644,57.93091796464478
2022-05-05,Asia,71.02448389020043,0.21803290779624115
2022-05-05,Europe,3344.197462714019,11.39251585702098
2022-05-05,Africa,NA,NA
2022-05-05,Oceania,NA,NA
2022-05-05,North America,698656.6256895679,4393.374780096429
2022-05-05,South America,5905.239041832634,53.88243162273516
2022-05-06,Asia,70.54201123195503,0.20579277282706604
2022-05-06,Europe,3277.030229582121,11.265244927353718
2022-05-06,Africa,NA,NA
2022-05-06,Oceania,NA,NA
2022-05-06,North America,731271.4619846942,4542.325482781433
2022-05-06,South America,5871.265146138671,45.86893288410995
2022-05-07,Asia,73.50597312351952,0.1867721314361177
2022-05-07,Europe,3238.8029917351173,11.084944443658427
2022-05-07,Africa,NA,NA
2022-05-07,Oceania,NA,NA
2022-05-07,North America,761658.7472306575,4621.497477902291
2022-05-07,South America,6041.677205252247,47.24625297981116
2022-05-08,Asia,76.81547666701958,0.1718021821932417
2022-05-08,Europe,2805.7406740688425,10.377883723284743
2022-05-08,Africa,NA,NA
2022-05-08,Oceania,NA,NA
2022-05-08,North America,777981.5972077781,4551.718770338145
2022-05-08,South America,6564.891893728319,41.903920487394345
2022-05-09,Asia,79.60252898194325,0.16845595824483411
2022-05-09,Europe,2775.9486706158978,10.011979800491362
2022-05-09,Africa,NA,NA
2022-05-09,Oceania,NA,NA
2022-05-09,North America,780473.5022067516,4524.880805890397
2022-05-09,South America,6558.088767195007,39.90054580273805
2022-05-10,Asia,82.94707981837662,0.16026651542373138
2022-05-10,Europe,2767.7273220897528,9.82637636139327
2022-05-10,Africa,NA,NA
2022-05-10,Oceania,NA,NA
2022-05-10,North America,789021.3938833595,4408.135660542691
2022-05-10,South America,6558.714821783962,39.10754332339493
2022-05-11,Asia,86.98896611395315,0.15577553065086858
2022-05-11,Europe,2758.8059834504375,9.854658790208218
2022-05-11,Africa,NA,NA
2022-05-11,Oceania,NA,NA
2022-05-11,North America,841139.3789426647,4432.289828545664
2022-05-11,South America,6697.615466586799,37.06243166614162
2022-05-12,Asia,92.53022491399113,0.1569202914753238
2022-05-12,Europe,2737.975974628229,9.656681788503587
2022-05-12,Africa,NA,NA
2022-05-12,Oceania,NA,NA
2022-05-12,North America,884573.9406049009,4139.756016065206
2022-05-12,South America,6682.54841947928,41.361339843633274
2022-05-13,Asia,95.93060485524795,0.1509323117781734
2022-05-13,Europe,2709.1049177635705,9.464007742201758
2022-05-13,Africa,NA,NA
2022-05-13,Oceania,NA,NA
2022-05-13,North America,924369.2742880223,3832.461323138485
2022-05-13,South America,6933.387624787288,43.82382122685664
2022-05-14,Asia,96.51804327524339,0.14899502422909533
2022-05-14,Europe,2689.1640377972317,9.352645678742903
2022-05-14,Africa,NA,NA
2022-05-14,Oceania,NA,NA
2022-05-14,North America,945331.0664199364,3739.870345793753
2022-05-14,South America,6970.032686727459,43.23950361049855
2022-05-15,Asia,97.17240617420698,0.1445040394562325
2022-05-15,Europe,2570.487431186111,8.84709726367572
2022-05-15,Africa,NA,NA
2022-05-15,Oceania,NA,NA
2022-05-15,North America,980684.7169869555,3714.374279568392
2022-05-15,South America,8095.511889778331,40.276178556111105
2022-05-16,Asia,96.64000433231034,0.1401011132083278
2022-05-16,Europe,2557.3802930821835,8.693311556994443
2022-05-16,Africa,NA,NA
2022-05-16,Oceania,NA,NA
2022-05-16,North America,981904.5024711057,3797.5719693564124
2022-05-16,South America,8265.882211919312,41.82044654220034
2022-05-17,Asia,95.76628764767615,0.13842800123412402
2022-05-17,Europe,2542.005257717658,8.657958520975757
2022-05-17,Africa,NA,NA
2022-05-17,Oceania,NA,NA
2022-05-17,North America,1001454.617673068,3813.6747480250615
2022-05-17,South America,8375.441764986454,43.48992544608059
2022-05-18,Asia,96.82087654257427,0.13737129893462688
2022-05-18,Europe,2508.0009400230865,8.622605484957074
2022-05-18,Africa,NA,NA
2022-05-18,Oceania,NA,NA
2022-05-18,North America,1030190.0262072723,3859.2992875862337
2022-05-18,South America,8568.85089600098,44.82550856918479
2022-05-19,Asia,97.61859872016966,0.13490566023580025
2022-05-19,Europe,2474.7425713885095,8.528919939507562
2022-05-19,Africa,NA,NA
2022-05-19,Oceania,NA,NA
2022-05-19,North America,1072797.9785645178,3770.734004908664
2022-05-19,South America,8898.9903492433,45.78545893891594
2022-05-20,Asia,98.43639824145548,0.1342892505610936
2022-05-20,Europe,2445.9298470332815,8.33094293780293
2022-05-20,Africa,NA,NA
2022-05-20,Oceania,NA,NA
2022-05-20,North America,1098692.588561928,3772.075903131051
2022-05-20,South America,8520.602955678842,44.65856067879677
2022-05-21,Asia,99.08468510219696,0.13622653811017166
2022-05-21,Europe,2417.2850495991424,8.175389579320719
2022-05-21,Africa,NA,NA
2022-05-21,Oceania,NA,NA
2022-05-21,North America,1113987.5445006997,3757.3150226847897
2022-05-21,South America,8277.985933972443,43.82382122685664
2022-05-22,Asia,99.05826754470954,0.13948470353362113
2022-05-22,Europe,2081.883726282682,7.609741003021772
2022-05-22,Africa,NA,NA
2022-05-22,Oceania,NA,NA
2022-05-22,North America,1157540.193206506,3857.9573893638462
2022-05-22,South America,8237.208911745169,40.77702222727518
2022-05-23,Asia,98.20304315031652,0.13939664500866306
2022-05-23,Europe,2057.3610928483217,7.4930759841601136
2022-05-23,Africa,NA,NA
2022-05-23,Oceania,NA,NA
2022-05-23,North America,1164701.9040193877,3750.605531572852
2022-05-23,South America,8261.082460070656,38.564962679633844
2022-05-24,Asia,98.73518081663828,0.13895635238387258
2022-05-24,Europe,2042.816853830235,7.395855135108732
2022-05-24,Africa,NA,NA
2022-05-24,Oceania,NA,NA
2022-05-24,North America,1160156.8947401615,3750.605531572852
2022-05-24,South America,8582.415412095008,40.61007433688715
2022-05-25,Asia,97.43059376938413,0.13781159155941736
2022-05-25,Europe,2005.3567768648372,7.1978781334041
2022-05-25,Africa,NA,NA
2022-05-25,Oceania,NA,NA
2022-05-25,North America,1143279.8407971947,3955.9159595981287
2022-05-25,South America,8605.120325187778,38.64843662482785
2022-05-26,Asia,94.95024929688948,0.14106975698286683
2022-05-26,Europe,1980.2472830325669,7.107727891556457
2022-05-26,Africa,NA,NA
2022-05-26,Oceania,NA,NA
2022-05-26,North America,1148185.8206982433,4053.87452983241
2022-05-26,South America,8914.850398830164,38.81538451521588
2022-05-27,Asia,93.73653864739207,0.14556074175572964
2022-05-27,Europe,1955.3375338538021,7.031718864116286
2022-05-27,Africa,NA,NA
2022-05-27,Oceania,NA,NA
2022-05-27,North America,1150598.553702096,4222.953705853226
2022-05-27,South America,8854.999580126056,40.2344415835141
2022-05-28,Asia,91.81703892035553,0.14899502422909533
2022-05-28,Europe,1926.6768275534548,7.014042346106944
2022-05-28,Africa,NA,NA
2022-05-28,Oceania,NA,NA
2022-05-28,North America,1162016.7656763906,4346.4083423128695
2022-05-28,South America,9961.947567343857,42.11260535037938
2022-05-29,Asia,90.12878087985895,0.1509323117781734
2022-05-29,Europe,1568.2871925658446,6.197387214075338
2022-05-29,Africa,NA,NA
2022-05-29,Oceania,NA,NA
2022-05-29,North America,1159695.2817516604,4440.341217879989
2022-05-29,South America,11747.789150824565,46.03588077449798
2022-05-30,Asia,88.35475383605319,0.15339795047700003
2022-05-30,Europe,1561.5559745078872,6.10546932042676
2022-05-30,Africa,NA,NA
2022-05-30,Oceania,NA,NA
2022-05-30,North America,1158778.7652657696,4495.359044997873
2022-05-30,South America,12233.941407634495,47.03756811682613
2022-05-31,Asia,86.5309737256461,0.15471882835137143
2022-05-31,Europe,1556.2618573640893,5.956986569148286
2022-05-31,Africa,NA,NA
2022-05-31,Oceania,NA,NA
2022-05-31,North America,1141523.2960240897,4461.811589438187
2022-05-31,South America,12060.899919247306,45.95240682930396
2022-06-01,Asia,84.41853777042638,0.15260542375237718
2022-06-01,Europe,1540.2646085656347,5.789059648059536
2022-06-01,Africa,NA,NA
2022-06-01,Oceania,NA,NA
2022-06-01,North America,1071245.4023212157,4029.7203618294366
2022-06-01,South America,12556.609942781948,47.454937842796184
2022-06-02,Asia,82.61897375438276,0.15075619472825721
2022-06-02,Europe,1534.3518132915096,5.642344548581997
2022-06-02,Africa,NA,NA
2022-06-02,Oceania,NA,NA
2022-06-02,North America,1105231.6585996218,3930.4198933727675
2022-06-02,South America,13002.235599200187,44.2411909528267
2022-06-03,Asia,79.94560499517999,0.147762204879682
2022-06-03,Europe,1529.833695288322,5.576941431947431
2022-06-03,Africa,NA,NA
2022-06-03,Oceania,NA,NA
2022-06-03,North America,1089487.1667563503,3722.4256689027166
2022-06-03,South America,14349.755496467133,44.11598003503568
2022-06-04,Asia,76.34612472899293,0.14688161963010105
2022-06-04,Europe,1517.149025964818,5.465579368488576
2022-06-04,Africa,NA,NA
2022-06-04,Oceania,NA,NA
2022-06-04,North America,1079284.7145715386,3696.9296026773554
2022-06-04,South America,14947.470681028859,43.865558199453645
2022-06-05,Asia,76.81450802324503,0.1478502634046401
2022-06-05,Europe,1677.0083842341041,5.46734702028951
2022-06-05,Africa,NA,NA
2022-06-05,Oceania,NA,NA
2022-06-05,North America,1076406.3428845175,3513.089546210278
2022-06-05,South America,14537.947505907034,41.11091800805123
2022-06-06,Asia,74.58812433672954,0.14969949242876007
2022-06-06,Europe,1683.2499627432028,5.453205805882036
2022-06-06,Africa,NA,NA
2022-06-06,Oceania,NA,NA
2022-06-06,North America,1090203.740407105,3272.8897644029294
2022-06-06,South America,14203.759566322804,40.44312644649912
2022-06-07,Asia,74.31214891951086,0.1493472583289277
2022-06-07,Europe,1690.8897538268407,5.463811716687641
2022-06-07,Africa,NA,NA
2022-06-07,Oceania,NA,NA
2022-06-07,North America,1104193.029375494,3381.5835204163104
2022-06-07,South America,14252.174454535332,38.14759295366378
2022-06-08,Asia,73.7184583442434,0.15128454587800577
2022-06-08,Europe,1705.1759156819908,5.414317466261483
2022-06-08,Africa,NA,NA
2022-06-08,Oceania,NA,NA
2022-06-08,North America,1181417.9301756679,3690.220111565418
2022-06-08,South America,14768.4608055603,36.64506194017155
2022-06-09,Asia,73.37309280935776,0.1569202914753238
2022-06-09,Europe,1725.8503711457172,5.394873296451207
2022-06-09,Africa,NA,NA
2022-06-09,Oceania,NA,NA
2022-06-09,North America,1154973.141907079,3690.220111565418
2022-06-09,South America,16116.439809525815,42.279553240767406
2022-06-10,Asia,72.32449189415676,0.1626440955975999
2022-06-10,Europe,1753.2613476228044,5.373661474839997
2022-06-10,Africa,NA,NA
2022-06-10,Oceania,NA,NA
2022-06-10,North America,1167674.208581976,3777.4434960206013
2022-06-10,South America,16615.488790868218,49.83394528082555
2022-06-11,Asia,75.65697871267088,0.1644052660967618
2022-06-11,Europe,1790.2211791285376,5.336540787020378
2022-06-11,Africa,NA,NA
2022-06-11,Oceania,NA,NA
2022-06-11,North America,1175451.8506789333,3640.569877337083
2022-06-11,South America,16922.58943523699,50.919106568347715
2022-06-12,Asia,73.55845600439454,0.1657261439711332
2022-06-12,Europe,1978.3081690069419,5.241087589769931
2022-06-12,Africa,NA,NA
2022-06-12,Oceania,NA,NA
2022-06-12,North America,1180101.5280195058,3519.7990373222156
2022-06-12,South America,17479.819756379624,54.38327529389924
2022-06-13,Asia,74.01776927057597,0.15973816427398282
2022-06-13,Europe,1991.79535224807,5.219875768158721
2022-06-13,Africa,NA,NA
2022-06-13,Oceania,NA,NA
2022-06-13,North America,1165011.8825087592,3585.5520502191994
2022-06-13,South America,18097.31826595233,57.55528521127172
2022-06-14,Asia,72.96203561485336,0.15947398869910853
2022-06-14,Europe,2007.842095296951,5.166846214130694
2022-06-14,Africa,NA,NA
2022-06-14,Oceania,NA,NA
2022-06-14,North America,1158242.0059768148,3526.5085284341526
2022-06-14,South America,18400.203476088805,58.55697255359987
2022-06-15,Asia,72.39678794314736,0.15771281819994665
2022-06-15,Europe,2046.5854874698266,5.136796133514813
2022-06-15,Africa,NA,NA
2022-06-15,Oceania,NA,NA
2022-06-15,North America,1149631.0450837547,3506.380055098341
2022-06-15,South America,18625.666602057834,60.393399347868154
2022-06-16,Asia,71.96081018607984,0.15163677997783814
2022-06-16,Europe,2079.790826550376,5.0466458916671675
2022-06-16,Africa,NA,NA
2022-06-16,Oceania,NA,NA
2022-06-16,North America,1133096.1751874967,3424.524263532708
2022-06-16,South America,17537.625463426473,55.00932988285433
2022-06-17,Asia,71.82026878024672,0.14626520995539438
2022-06-17,Europe,2121.890989493226,5.021898766454089
2022-06-17,Africa,NA,NA
2022-06-17,Oceania,NA,NA
2022-06-17,North America,1128343.1716838004,3286.308746626803
2022-06-17,South America,18450.120895314823,56.97096759491363
2022-06-18,Asia,69.55355428930042,0.14503239060598108
2022-06-18,Europe,2157.9899745719044,5.014828159250352
2022-06-18,Africa,NA,NA
2022-06-18,Oceania,NA,NA
2022-06-18,North America,1150126.2055278155,3354.7455559685623
2022-06-18,South America,18232.212161385854,58.01439190983879
2022-06-19,Asia,71.16141489651027,0.14556074175572964
2022-06-19,Europe,2570.3831397298554,5.322399572612905
2022-06-19,Africa,NA,NA
2022-06-19,Oceania,NA,NA
2022-06-19,North America,1124733.4654655783,3364.1388435252743
2022-06-19,South America,16697.16804624056,54.04937951312319
2022-06-20,Asia,71.41608015068907,0.15005172652859244
2022-06-20,Europe,2616.8882909606336,5.389570341048405
2022-06-20,Africa,NA,NA
2022-06-20,Oceania,NA,NA
2022-06-20,North America,1124262.4591895205,3322.539998631264
2022-06-20,South America,16435.978071728492,53.798957677541154
2022-06-21,Asia,71.49515670610144,0.149611433903802
2022-06-21,Europe,2647.87522703101,5.435529287872694
2022-06-21,Africa,NA,NA
2022-06-21,Oceania,NA,NA
2022-06-21,North America,1119784.5448214135,3370.848334637211
2022-06-21,South America,16367.15380391603,55.09280382804835
2022-06-22,Asia,71.08682932587075,0.15286959932725147
2022-06-22,Europe,2713.6513181955734,5.435529287872694
2022-06-22,Africa,NA,NA
2022-06-22,Oceania,NA,NA
2022-06-22,North America,1086394.091353747,3203.111056838783
2022-06-22,South America,16830.935043413963,55.802332362197454
2022-06-23,Asia,70.9535087190842,0.15647999885053332
2022-06-23,Europe,2777.9867731423747,5.506235359910063
2022-06-23,Africa,NA,NA
2022-06-23,Oceania,NA,NA
2022-06-23,North America,1158616.3955808608,3338.642777299913
2022-06-23,South America,17677.486058599043,58.0561288824358
2022-06-24,Asia,71.90454078863162,0.15647999885053332
2022-06-24,Europe,2842.2373808027314,5.612294467966115
2022-06-24,Africa,NA,NA
2022-06-24,Oceania,NA,NA
2022-06-24,North America,1161408.885781649,3445.9946350909067
2022-06-24,South America,17654.363775780304,50.37652592458663
2022-06-25,Asia,72.23669754477355,0.15172483850279622
2022-06-25,Europe,2903.6403014117827,5.649415155785733
2022-06-25,Africa,NA,NA
2022-06-25,Oceania,NA,NA
2022-06-25,North America,1168943.6443003544,3919.684707593668
2022-06-25,South America,19585.157865090412,59.266501087748985
2022-06-26,Asia,72.83954620663665,0.150580077678341
2022-06-26,Europe,3619.1433267867287,5.863301023698773
2022-06-26,Africa,NA,NA
2022-06-26,Oceania,NA,NA
2022-06-26,North America,1233879.4411799042,4091.4476800592583
2022-06-26,South America,20850.748085149437,71.78759286685089
2022-06-27,Asia,73.96986543299876,0.14670550258018486
2022-06-27,Europe,3660.2341605512456,5.988804301565102
2022-06-27,Africa,NA,NA
2022-06-27,Oceania,NA,NA
2022-06-27,North America,1250945.7027722276,4126.3370338413315
2022-06-27,South America,21672.340390721503,73.74923057891017
2022-06-28,Asia,74.49971357767161,0.15612776475070095
2022-06-28,Europe,3700.340412262641,6.050672114597799
2022-06-28,Africa,NA,NA
2022-06-28,Oceania,NA,NA
2022-06-28,North America,1269359.230179828,4088.7638836144833
2022-06-28,South America,22038.039744616475,73.45707177073113
2022-06-29,Asia,73.2614345997109,0.14855473160430485
2022-06-29,Europe,3764.599858182003,6.116075231232365
2022-06-29,Africa,NA,NA
2022-06-29,Oceania,NA,NA
2022-06-29,North America,1334470.8157265105,4251.133568523362
2022-06-29,South America,22107.573540963087,75.3352355375964
2022-06-30,Asia,76.65071916682298,0.14714579520497534
2022-06-30,Europe,3859.680080902453,6.1655694816585225
2022-06-30,Africa,NA,NA
2022-06-30,Oceania,NA,NA
2022-06-30,North America,1311320.3875938824,4394.716678318816
2022-06-30,South America,22577.615326350573,79.00808912613297
2022-07-01,Asia,76.91876931679542,0.14494433208102298
2022-07-01,Europe,3941.1211023268947,6.1372870528435755
2022-07-01,Africa,NA,NA
2022-07-01,Oceania,NA,NA
2022-07-01,North America,1342476.580521274,4342.382647645707
2022-07-01,South America,22954.75061073712,83.39047124881864
2022-07-02,Asia,78.40669421301233,0.1432712201068192
2022-07-02,Europe,4040.160865081438,6.455464377011732
2022-07-02,Africa,NA,NA
